*.uuid,*.event,*.properties.$app_build,*.properties.$app_name,*.properties.$app_namespace,*.properties.$app_version,*.properties.$device_manufacturer,*.properties.$device_name,*.properties.$device_type,*.properties.$geoip_disable,*.properties.$is_emulator,*.properties.$is_identified,*.properties.$lib,*.properties.$lib_version,*.properties.$locale,*.properties.$os_name,*.properties.$os_version,*.properties.$process_person_profile,*.properties.$screen_height,*.properties.$screen_width,*.properties.$sent_at,*.properties.$session_id,*.properties.$timezone,*.properties.duration_ms,*.properties.engine,*.properties.model_version,*.properties.outcome,*.properties.trigger,*.properties.$os,*.properties.$has_recording,*.timestamp,*.team_id,*.distinct_id,*.elements_chain,*.created_at,*.person_mode,event,person_display_name -- Person.display_name,person_display_name -- Person.id,person_display_name -- Person.distinct_id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
01a0666e-75ce-7dc2-bf84-580cb2e462f3,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:41:50.326Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,2971,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:41:50.220000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:41:50.666000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:41:50.220000+00:00
01a0666e-55f6-759e-bed0-741e0a92ea72,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:41:50.326Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3048,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:41:42.068000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:41:50.625000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:41:42.068000+00:00
01a0666e-3071-70b9-ae3f-9a511c5b3a12,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:41:40.059Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,1565,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:41:32.473000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:41:40.780000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:41:32.473000+00:00
01a0666e-16a8-7b9b-8e73-70545ae2bc51,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:41:28.948Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3078,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:41:25.983000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:41:30.309000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:41:25.983000+00:00
01a0666d-f68f-7fb4-b5d1-9a7c6928653f,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:41:17.815Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3038,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:41:17.576000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:41:18.471000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:41:17.576000+00:00
01a0666d-d852-7e31-afb4-3676140be7e5,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:41:17.502Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3392,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:41:09.957000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:41:17.806000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:41:09.957000+00:00
01a0666d-ba72-7913-af38-059824f012c6,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:41:04.144Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3922,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:41:02.327000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:41:04.691000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:41:02.327000+00:00
01a0666d-95be-7031-af20-23673b59b2ce,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:40:52.975Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,2710,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:40:52.915000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:40:54.491000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:40:52.915000+00:00
01a0666d-7879-7504-8975-b4e90ea72510,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:40:52.975Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,3220,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:40:45.422000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:40:54.427000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:40:45.422000+00:00
01a0666d-55e0-78c6-9171-a8c2520637b8,plan_requested,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-03T08:40:39.662Z,01a06631-b4fb-74ed-a9a4-279c890aee3b,Europe/Kiev,2362,learned,recsys-p5.0,learned,manual,Android,False,2026-09-03 08:40:36.557000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-03 08:40:40.159000+00:00,propertyless,plan_requested,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-03 08:40:36.557000+00:00
