*.uuid,*.event,*.properties.$app_build,*.properties.$app_name,*.properties.$app_namespace,*.properties.$app_version,*.properties.$device_manufacturer,*.properties.$device_name,*.properties.$device_type,*.properties.$geoip_disable,*.properties.$is_emulator,*.properties.$is_identified,*.properties.$lib,*.properties.$lib_version,*.properties.$locale,*.properties.$os_name,*.properties.$os_version,*.properties.$process_person_profile,*.properties.$screen_height,*.properties.$screen_width,*.properties.$sent_at,*.properties.$session_id,*.properties.$timezone,*.properties.conflicts,*.properties.duration_ms,*.properties.outcome,*.properties.pulled,*.properties.pushed,*.properties.reason,*.properties.$os,*.properties.$has_recording,*.timestamp,*.team_id,*.distinct_id,*.elements_chain,*.created_at,*.person_mode,event,person_display_name -- Person.display_name,person_display_name -- Person.id,person_display_name -- Person.distinct_id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
01a06b68-399c-7d5f-88b5-de3d6766dc37,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:53:09.482Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,851,synced,25,15,pre_plan,Android,False,2026-09-04 07:53:05.975000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:53:08.776000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:53:05.975000+00:00
01a06b68-1920-76ba-9cf0-2a4c00a4bc81,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:53:09.482Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,639,synced,25,15,pre_plan,Android,False,2026-09-04 07:52:57.659000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:53:08.409000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:52:57.659000+00:00
01a06b67-ec27-74f1-9444-86cc5a9984d4,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:52:57.919Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,805,synced,19,9,poll,Android,False,2026-09-04 07:52:46.137000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:52:56.854000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:52:46.137000+00:00
01a06b67-da6c-7572-9493-4b6d58751bb0,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:52:47.579Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,823,synced,19,9,pre_plan,Android,False,2026-09-04 07:52:41.605000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:52:47.656000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:52:41.605000+00:00
01a06b67-b9eb-7442-8473-9128c05c4ad1,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:52:36.466Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,721,synced,19,9,pre_plan,Android,False,2026-09-04 07:52:33.267000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:52:36.079000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:52:33.267000+00:00
01a06b67-9be0-75fd-a234-cae626a44482,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:52:36.466Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,1123,synced,25,15,pre_plan,Android,False,2026-09-04 07:52:25.576000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:52:35.653000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:52:25.576000+00:00
01a06b67-7b48-7228-bcda-ff8810c8ac88,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:52:24.624Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,936,synced,21,11,pre_plan,Android,False,2026-09-04 07:52:17.319000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:52:24.219000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:52:17.319000+00:00
01a06b67-5c1c-7d5b-a8b3-ac0e750c383f,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:52:13.462Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,1097,synced,25,15,pre_plan,Android,False,2026-09-04 07:52:09.270000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:52:12.326000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:52:09.270000+00:00
01a06b67-43db-7dfe-b777-3f2f9082c43f,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:52:13.462Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,3024,synced,25,13,pre_plan,Android,False,2026-09-04 07:52:03.061000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:52:12.167000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:52:03.061000+00:00
01a06b67-043e-7051-9529-3a224292ba1a,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:51:58.552Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,1428,synced,0,0,poll,Android,False,2026-09-04 07:51:46.801000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:51:57.808000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:51:46.801000+00:00
01a06b66-1b41-771b-a014-28531e416c72,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:50:58.906Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,1706,synced,0,0,poll,Android,False,2026-09-04 07:50:47.112000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:50:57.557000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:50:47.112000+00:00
01a06b65-3115-7b62-92ef-08457a6ce687,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T07:49:58.967Z,01a06b63-5619-716c-b5fc-53b52c1c4a60,Europe/Kiev,0,1809,synced,1,2,poll,Android,False,2026-09-04 07:49:48.196000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 07:49:59.822000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 07:49:48.196000+00:00
01a06b28-94b9-72f1-a6e3-776b59a4c315,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:43:46.771Z,01a06b24-e8b9-7fb7-9c88-f32837e02fea,Europe/Kiev,0,879,synced,0,0,poll,Android,False,2026-09-04 06:43:35.100000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:43:46.238000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:43:35.100000+00:00
01a06b27-abc5-7000-bad8-09b5d40ad8cb,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:42:47.14Z,01a06b24-e8b9-7fb7-9c88-f32837e02fea,Europe/Kiev,0,1281,synced,0,0,poll,Android,False,2026-09-04 06:42:35.408000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:42:47.042000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:42:35.408000+00:00
01a06b26-beb3-7f8e-8534-af5e3458d3b2,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:41:44.821Z,01a06b24-e8b9-7fb7-9c88-f32837e02fea,Europe/Kiev,0,610,synced,0,0,poll,Android,False,2026-09-04 06:41:35.664000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:41:45.209000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:41:35.664000+00:00
01a06b26-b856-7d93-a881-175c5145aee1,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:41:44.821Z,01a06b24-e8b9-7fb7-9c88-f32837e02fea,Europe/Kiev,0,1618,synced,1,2,reconnect,Android,False,2026-09-04 06:41:34.036000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:41:45.168000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:41:34.036000+00:00
01a06b0c-3e66-726a-b5cf-859f1c0d0974,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:12:49.668Z,01a06b0b-4d44-7d8c-8378-fbcb03cc460d,Europe/Kiev,0,1172,synced,0,0,poll,Android,False,2026-09-04 06:12:37.966000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:12:48.270000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:12:37.966000+00:00
01a06b0b-53fd-7015-93bf-2dbb8d52ed00,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:11:48.582Z,01a06b0b-4d44-7d8c-8378-fbcb03cc460d,Europe/Kiev,0,780,synced,0,0,foreground,Android,False,2026-09-04 06:11:38.024000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:11:47.356000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:11:38.024000+00:00
01a06b0b-50df-725c-aeaa-e217667e3206,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:11:48.582Z,01a06b0b-4d44-7d8c-8378-fbcb03cc460d,Europe/Kiev,0,1233,synced,0,0,foreground,Android,False,2026-09-04 06:11:37.226000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:11:47.341000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:11:37.226000+00:00
01a06b0b-4479-7576-b5d6-a4e693fa2979,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:11:37.525Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,741,synced,0,0,poll,Android,False,2026-09-04 06:11:34.226000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:11:36.508000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:11:34.226000+00:00
01a06b0a-5b26-7fa0-b184-b5f0b5c6e99c,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:10:45.959Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,1013,synced,0,0,poll,Android,False,2026-09-04 06:10:34.296000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:10:45.031000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:10:34.296000+00:00
01a06b09-6f44-7943-992f-cdf48353cbdc,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:09:45.572Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,612,synced,0,0,poll,Android,False,2026-09-04 06:09:33.935000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:09:44.790000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:09:33.935000+00:00
01a06b08-86ce-7f09-b62e-4a4ca2df91ea,sync_completed,1,Hourwell,com.hourwell.app,0.1.0,Google,Pixel 7a,Mobile,True,False,False,posthog-react-native,4.63.9,en-US-u-mu-celsius,Android,17,False,914.2857142857144,411.42857142857144,2026-09-04T06:08:46.056Z,01a06afa-c706-7e92-b821-933ac6c85970,Europe/Kiev,0,1112,synced,0,0,poll,Android,False,2026-09-04 06:08:34.420000+00:00,256687,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,2026-09-04 06:08:44.814000+00:00,propertyless,sync_completed,01a05e0c-9989-7658-8fe7-6bfa12a95f48,4c95ad21-dead-5b16-8980-961468cbcd87,01a05e0c-9989-7658-8fe7-6bfa12a95f48,,posthog-react-native,2026-09-04 06:08:34.420000+00:00
